node_id,news_article
274123,gossipcop-5516108922
274142,gossipcop-5077951266
274166,gossipcop-4796409702
274183,gossipcop-3245048045
274232,gossipcop-7794866642
274283,gossipcop-6666385259
274367,gossipcop-7078632828
274376,gossipcop-8424920276
274384,gossipcop-1055577574
274411,gossipcop-9350061179
274442,gossipcop-7207527902
274518,gossipcop-7857298641
274524,gossipcop-2490475291
274538,gossipcop-9639030559
274583,gossipcop-66595579
274600,gossipcop-9084550702
274622,gossipcop-1188816168
274650,gossipcop-3326678304
274678,gossipcop-9767818052
274709,gossipcop-9666774741
274715,gossipcop-9354481299
274808,gossipcop-6555799194
274820,gossipcop-5945687406
274843,gossipcop-8435638081
274852,gossipcop-3213651270
274870,gossipcop-7261426492
274924,gossipcop-2837118817
274932,gossipcop-691031731
274968,gossipcop-7861701147
274982,gossipcop-4573827383
274989,gossipcop-6409267399
275023,gossipcop-4774142356
275030,gossipcop-1426832166
275039,gossipcop-2230273583
275119,gossipcop-2225119088
275128,gossipcop-9452487280
275132,gossipcop-3447280734
275145,gossipcop-4355802893
275299,gossipcop-4251184835
275332,gossipcop-2208472672
275370,gossipcop-8994956638
275380,gossipcop-3067302011
275412,gossipcop-8380675168
275514,gossipcop-2019733185
275524,gossipcop-1568004340
275530,gossipcop-5829876762
275545,gossipcop-5061123187
275554,gossipcop-5005633749
275638,gossipcop-809829695
275648,gossipcop-3288271088
275673,gossipcop-3885971599
275846,gossipcop-1211038093
275930,gossipcop-3561336443
275947,gossipcop-1103229113
275955,gossipcop-536852889
275961,gossipcop-2903554487
276032,gossipcop-1473113094
276039,gossipcop-1535895023
276049,gossipcop-5902332883
276114,gossipcop-6504249629
276130,gossipcop-6428453817
276134,gossipcop-9464392472
276169,gossipcop-8278619497
276176,gossipcop-5852306440
276348,gossipcop-2299557143
276358,gossipcop-1995680109
276364,gossipcop-4606959328
276371,gossipcop-9958256661
276383,gossipcop-6956101681
276389,gossipcop-433489352
276396,gossipcop-5880399600
276457,gossipcop-2873467495
276467,gossipcop-4382603780
276508,gossipcop-4995812343
276520,gossipcop-2634690154
276618,gossipcop-5352369226
276726,gossipcop-8609432684
276879,gossipcop-6853964722
276888,gossipcop-7482501796
276940,gossipcop-529422173
276984,gossipcop-3724278164
277033,gossipcop-3753468656
277135,gossipcop-5188841381
277146,gossipcop-5290064457
277173,gossipcop-8046229859
277188,gossipcop-472983284
277209,gossipcop-765389544
277267,gossipcop-1287068479
277347,gossipcop-8349914612
277357,gossipcop-6277141203
277449,gossipcop-9938603260
277592,gossipcop-5926371631
277731,gossipcop-9194768254
277748,gossipcop-8867519772
277757,gossipcop-313453870
277771,gossipcop-1843695308
277775,gossipcop-3179792046
277786,gossipcop-313797932
277800,gossipcop-3140030671
277810,gossipcop-6343588433
277823,gossipcop-6621065312
277888,gossipcop-1954289539
277902,gossipcop-2693868531
277969,gossipcop-3669640770
277980,gossipcop-1053862865
278048,gossipcop-5832793600
278056,gossipcop-8559857759
278063,gossipcop-8910224421
278079,gossipcop-2986942414
278129,gossipcop-7924388386
278148,gossipcop-9726744105
278166,gossipcop-7195026765
278326,gossipcop-9959829645
278344,gossipcop-4241531514
278359,gossipcop-5669853662
278397,gossipcop-4452087097
278409,gossipcop-6528028630
278424,gossipcop-5098158982
278438,gossipcop-8961513832
278534,gossipcop-3740362597
278539,gossipcop-1066584446
278556,gossipcop-4135229344
278565,gossipcop-8862742609
278647,gossipcop-1085569370
278685,gossipcop-5800178315
278694,gossipcop-9452652949
278747,gossipcop-1698969036
278794,gossipcop-4332053018
278947,gossipcop-2443258010
278968,gossipcop-5341640208
278973,gossipcop-9870771160
278995,gossipcop-1612763066
279162,gossipcop-5180376820
279218,gossipcop-9711445957
279239,gossipcop-1551062653
279401,gossipcop-5437220039
279422,gossipcop-7485333505
279590,gossipcop-8356295970
279598,gossipcop-9102276141
279623,gossipcop-139974010
279631,gossipcop-3519594749
279753,gossipcop-8324379298
279815,gossipcop-1712346836
279876,gossipcop-4197611577
279888,gossipcop-4060575239
280035,gossipcop-6742180407
280054,gossipcop-5144724371
280083,gossipcop-9943809806
280101,gossipcop-7661813492
280120,gossipcop-9288489962
280288,gossipcop-1329261407
280302,gossipcop-4835208673
280312,gossipcop-9137276932
280335,gossipcop-870740908
280345,gossipcop-842937982
280360,gossipcop-4034085270
280363,gossipcop-5409760054
280395,gossipcop-20216430
280426,gossipcop-3795651880
280449,gossipcop-1527285630
280455,gossipcop-494656243
280482,gossipcop-3633673086
280487,gossipcop-5476631226
280564,gossipcop-6239519280
280652,gossipcop-947881619
280673,gossipcop-5627872766
280761,gossipcop-9239840629
280769,gossipcop-8414767305
280840,gossipcop-491989616
280857,gossipcop-7317786843
280867,gossipcop-9233497353
280926,gossipcop-2218190845
280930,gossipcop-3014450271
280941,gossipcop-6970569579
280978,gossipcop-3433548691
281123,gossipcop-1151972925
281169,gossipcop-3810050309
281211,gossipcop-8518374232
281259,gossipcop-2993074213
281277,gossipcop-2198033075
281339,gossipcop-3016533567
281344,gossipcop-4303427510
281349,gossipcop-6175737506
281384,gossipcop-4225063221
281410,gossipcop-8126073985
281554,gossipcop-3517462610
281587,gossipcop-7239026988
281623,gossipcop-3791398232
281638,gossipcop-9324729132
281652,gossipcop-8676309881
281671,gossipcop-4306912907
281700,gossipcop-4988392907
281753,gossipcop-9881190298
281761,gossipcop-5483827991
281803,gossipcop-6712061606
281828,gossipcop-5695806264
281861,gossipcop-2526708994
281888,gossipcop-2798661238
281904,gossipcop-9572815116
281922,gossipcop-4315795137
281965,gossipcop-9445573408
281992,gossipcop-5176410105
282002,gossipcop-6582341806
282006,gossipcop-4294323822
282042,gossipcop-5921705548
282088,gossipcop-9704751491
282096,gossipcop-8376426933
282256,gossipcop-6653733083
282292,gossipcop-9447768564
282408,gossipcop-496337708
282438,gossipcop-3278265201
282456,gossipcop-8443114029
282507,gossipcop-9175178524
282515,gossipcop-1548429285
282531,gossipcop-8409023093
282564,gossipcop-9496768130
282578,gossipcop-1942196966
282585,gossipcop-163977799
282592,gossipcop-5801724484
282599,gossipcop-9066087543
282605,gossipcop-1102022663
282716,gossipcop-6165861684
282725,gossipcop-1823945424
282747,gossipcop-7261132889
282771,gossipcop-313503072
282807,gossipcop-9070961130
282860,gossipcop-5671352259
282876,gossipcop-433346657
283032,gossipcop-3861068651
283082,gossipcop-612903133
283116,gossipcop-5168094775
283144,gossipcop-1500371630
283325,gossipcop-581030355
283331,gossipcop-5103185409
283348,gossipcop-4517095073
283381,gossipcop-6263072518
283409,gossipcop-1581337290
283454,gossipcop-7213619134
283464,gossipcop-9997057215
283560,gossipcop-8403500283
283605,gossipcop-8514991057
283705,gossipcop-4940004705
283717,gossipcop-7154697152
283732,gossipcop-5618809668
283857,gossipcop-7897551259
283902,gossipcop-5154199280
283912,gossipcop-4696977813
283991,gossipcop-5930092414
284004,gossipcop-6414003834
284023,gossipcop-7305394933
284034,gossipcop-59475133
284191,gossipcop-182239906
284213,gossipcop-3599406074
284276,gossipcop-5181890716
284287,gossipcop-6751025589
284360,gossipcop-7527749656
284371,gossipcop-9578489765
284383,gossipcop-9523139225
284408,gossipcop-5321811527
284457,gossipcop-1249049450
284490,gossipcop-6117838651
284498,gossipcop-8159726226
284505,gossipcop-7544598697
284637,gossipcop-4208289619
284692,gossipcop-636852673
284766,gossipcop-1063768757
284792,gossipcop-3874323665
284829,gossipcop-5729276364
284865,gossipcop-3071347319
284871,gossipcop-1725178626
284877,gossipcop-3114445948
284907,gossipcop-8923507774
284924,gossipcop-4885635669
284949,gossipcop-2695882297
284983,gossipcop-3083904320
285015,gossipcop-8430063090
285040,gossipcop-7971438224
285056,gossipcop-8327439050
285082,gossipcop-3323597040
285097,gossipcop-9574195797
285114,gossipcop-3941312971
285127,gossipcop-6559744284
285139,gossipcop-8933967802
285147,gossipcop-4860103814
285158,gossipcop-1903137947
285260,gossipcop-8469534001
285401,gossipcop-4433782210
285427,gossipcop-8142169539
285465,gossipcop-6828006698
285531,gossipcop-5731804785
285541,gossipcop-6483676946
285553,gossipcop-3335565447
285569,gossipcop-795432890
285590,gossipcop-7013705598
285605,gossipcop-6061450135
285624,gossipcop-3476895867
285648,gossipcop-6572998065
285662,gossipcop-9354604651
285682,gossipcop-7216746106
285712,gossipcop-5618879938
285718,gossipcop-9227321368
285764,gossipcop-1761311625
285776,gossipcop-7595812226
285782,gossipcop-2725577659
285803,gossipcop-3300618073
285815,gossipcop-1120081991
285822,gossipcop-6269709562
285831,gossipcop-5264543381
285924,gossipcop-1462726618
285945,gossipcop-526161916
285949,gossipcop-3007843744
285963,gossipcop-7928304062
286133,gossipcop-1606507932
286327,gossipcop-705043677
286345,gossipcop-2966872671
286356,gossipcop-9690463003
286424,gossipcop-7704727557
286427,gossipcop-7917898417
286464,gossipcop-12007541
286481,gossipcop-6448212996
286500,gossipcop-8900043358
286504,gossipcop-1328518538
286521,gossipcop-1893175436
286688,gossipcop-5965482659
286697,gossipcop-2262598168
286717,gossipcop-1529722227
286723,gossipcop-7847554712
286769,gossipcop-1742215906
286778,gossipcop-3582172448
286791,gossipcop-8328989251
286812,gossipcop-3594957031
286819,gossipcop-9041236345
286826,gossipcop-7066021076
286851,gossipcop-75092956
286923,gossipcop-9344082150
287012,gossipcop-7394790075
287026,gossipcop-9241303470
287041,gossipcop-8836111057
287094,gossipcop-3130462408
287134,gossipcop-2442366113
287149,gossipcop-5163590625
287181,gossipcop-3297692322
287277,gossipcop-4784074017
287345,gossipcop-6602611188
287363,gossipcop-947530966
287401,gossipcop-2627900593
287414,gossipcop-5263498053
287436,gossipcop-4705350350
287448,gossipcop-409412915
287452,gossipcop-9211668568
287465,gossipcop-9165953962
287489,gossipcop-8465878879
287524,gossipcop-9427889313
287534,gossipcop-8392424140
287632,gossipcop-3801116516
287662,gossipcop-4492802133
287673,gossipcop-1895637161
287677,gossipcop-1769520881
287715,gossipcop-44021597
287731,gossipcop-5667202198
287792,gossipcop-5265362158
287842,gossipcop-1525600180
287986,gossipcop-8287261872
287996,gossipcop-1916002518
288008,gossipcop-9048421746
288038,gossipcop-8875435152
288108,gossipcop-7102127952
288115,gossipcop-7387951747
288126,gossipcop-7331461423
288220,gossipcop-6428912068
288233,gossipcop-631419161
288241,gossipcop-8155202222
288255,gossipcop-9368279509
288279,gossipcop-7565530293
288297,gossipcop-9971551403
288431,gossipcop-704613811
288437,gossipcop-2964421045
288463,gossipcop-9452359326
288470,gossipcop-5676936066
288473,gossipcop-6036532804
288542,gossipcop-8079114380
288591,gossipcop-8916816781
288601,gossipcop-7921077990
288606,gossipcop-3054920479
288614,gossipcop-7920962169
288620,gossipcop-6793578954
288626,gossipcop-2160787427
288641,gossipcop-2247826510
288657,gossipcop-5347539203
288697,gossipcop-6651400003
288708,gossipcop-1188990128
288717,gossipcop-1615677123
288791,gossipcop-1380587821
288799,gossipcop-3496321439
288839,gossipcop-2211260486
288908,gossipcop-5886871112
288917,gossipcop-5669859158
289065,gossipcop-8978592338
289086,gossipcop-4668215613
289095,gossipcop-7550379065
289147,gossipcop-2680895146
289159,gossipcop-4658536053
289321,gossipcop-2860022327
289327,gossipcop-3528288450
289374,gossipcop-821743854
289403,gossipcop-2369722026
289410,gossipcop-1416257068
289441,gossipcop-8143890330
289447,gossipcop-7747294421
289496,gossipcop-4475534519
289512,gossipcop-9897229740
289519,gossipcop-3153096580
289524,gossipcop-9927326157
289528,gossipcop-6624787872
289543,gossipcop-8433113131
289559,gossipcop-2970855725
289578,gossipcop-1014383679
289614,gossipcop-8166151438
289626,gossipcop-6415881397
289629,gossipcop-224954887
289644,gossipcop-3904848154
289660,gossipcop-5125414392
289704,gossipcop-9959276960
289730,gossipcop-2330654892
289744,gossipcop-5994484144
289795,gossipcop-4716941257
289816,gossipcop-7480047450
289877,gossipcop-6414164506
290025,gossipcop-5395575299
290153,gossipcop-8107039710
290181,gossipcop-4293581641
290191,gossipcop-2970470770
290203,gossipcop-5824341999
290214,gossipcop-4740628819
290243,gossipcop-4308581568
290329,gossipcop-2425399472
290444,gossipcop-7655750807
290454,gossipcop-3294058859
290464,gossipcop-174999294
290535,gossipcop-4769910138
290539,gossipcop-7069573622
290566,gossipcop-9347789838
290593,gossipcop-6582408941
290599,gossipcop-4439841665
290613,gossipcop-4024992311
290629,gossipcop-2194660040
290706,gossipcop-8029018483
290824,gossipcop-784370815
290838,gossipcop-2418065637
290845,gossipcop-1365192937
290889,gossipcop-947524835
290907,gossipcop-7553018018
290962,gossipcop-8460897439
291078,gossipcop-3407099223
291105,gossipcop-2036164839
291154,gossipcop-9186072396
291167,gossipcop-9446887225
291227,gossipcop-1864911369
291234,gossipcop-4644501386
291309,gossipcop-1550362715
291389,gossipcop-7113996696
291398,gossipcop-324494433
291523,gossipcop-2205817813
291580,gossipcop-7326621043
291585,gossipcop-6935994561
291592,gossipcop-5354396924
291627,gossipcop-2139623414
291667,gossipcop-3815098857
291834,gossipcop-4818195160
291842,gossipcop-2836486240
291974,gossipcop-7314608543
291986,gossipcop-5376124345
291996,gossipcop-4864984870
292036,gossipcop-5818928266
292157,gossipcop-5251247668
292279,gossipcop-9627008778
292365,gossipcop-9202757081
292491,gossipcop-8850208522
292503,gossipcop-3821132681
292640,gossipcop-1251383153
292662,gossipcop-3524515284
292673,gossipcop-7445112152
292766,gossipcop-1558798692
292808,gossipcop-1216355292
292820,gossipcop-9937438668
292915,gossipcop-1196788294
292931,gossipcop-4915433665
292937,gossipcop-9814429794
292943,gossipcop-1012123555
292962,gossipcop-3306108022
293004,gossipcop-83953176
293013,gossipcop-2272759109
293020,gossipcop-7474271525
293039,gossipcop-991937239
293045,gossipcop-5841610542
293065,gossipcop-2433981481
293102,gossipcop-7632253687
293197,gossipcop-8403246308
293262,gossipcop-8474270482
293282,gossipcop-1339876563
293314,gossipcop-9147152842
293408,gossipcop-1134125875
293426,gossipcop-1635033289
293536,gossipcop-6230597261
293561,gossipcop-5072893790
293573,gossipcop-5648108033
293583,gossipcop-8959991452
293609,gossipcop-1549735722
293807,gossipcop-4461495191
293943,gossipcop-129245065
294060,gossipcop-1548037832
294073,gossipcop-3944010770
294080,gossipcop-7807890191
294101,gossipcop-747856358
294114,gossipcop-7019017836
294127,gossipcop-3976046218
294217,gossipcop-5266288087
294336,gossipcop-2435526162
294353,gossipcop-5544659837
294443,gossipcop-8165063873
294469,gossipcop-6438184107
294503,gossipcop-8140910927
294516,gossipcop-1655240353
294526,gossipcop-4469154661
294536,gossipcop-4716984662
294566,gossipcop-2786562171
294595,gossipcop-3478164106
294606,gossipcop-3353074528
294617,gossipcop-7222138560
294622,gossipcop-726883252
294674,gossipcop-1583787323
294722,gossipcop-547224423
294761,gossipcop-5371517096
294770,gossipcop-6344960812
294797,gossipcop-3825737803
294823,gossipcop-9030131193
294836,gossipcop-9752823264
294841,gossipcop-6837118897
294901,gossipcop-9498633927
294906,gossipcop-4883785030
294916,gossipcop-837434561
294959,gossipcop-7981598591
294965,gossipcop-1832654937
294968,gossipcop-8207524577
294986,gossipcop-7094428280
295036,gossipcop-5706375578
295075,gossipcop-5613029118
295083,gossipcop-9322870121
295106,gossipcop-7946844362
295115,gossipcop-9660207460
295137,gossipcop-2527168819
295157,gossipcop-6692065401
295205,gossipcop-7890911428
295222,gossipcop-7215618462
295229,gossipcop-1289487505
295289,gossipcop-3350632620
295316,gossipcop-333698649
295360,gossipcop-5413549301
295385,gossipcop-7123899027
295435,gossipcop-7750399555
295445,gossipcop-6099907894
295453,gossipcop-8221846371
295469,gossipcop-594570426
295500,gossipcop-1264231750
295516,gossipcop-1813624081
295519,gossipcop-4507576256
295526,gossipcop-4772953023
295573,gossipcop-6706668764
295709,gossipcop-6042070700
295748,gossipcop-6647020463
295771,gossipcop-9034998295
295778,gossipcop-3147392811
295850,gossipcop-9107967946
295882,gossipcop-2656814899
295899,gossipcop-1532318228
295958,gossipcop-669561805
295962,gossipcop-3165034309
295992,gossipcop-6250034139
296013,gossipcop-4156673922
296039,gossipcop-807502947
296112,gossipcop-6231788357
296124,gossipcop-4085747635
296174,gossipcop-9508941425
296182,gossipcop-4734433452
296199,gossipcop-1812612510
296234,gossipcop-1494735819
296391,gossipcop-7727501669
296512,gossipcop-5525957899
296528,gossipcop-9215514933
296538,gossipcop-7152735703
296542,gossipcop-1917210346
296557,gossipcop-4488491468
296567,gossipcop-3956979222
296597,gossipcop-3065017427
296609,gossipcop-9111749094
296614,gossipcop-6106762038
296629,gossipcop-6105083560
296642,gossipcop-4969454110
296709,gossipcop-5643064581
296714,gossipcop-6258366830
296727,gossipcop-6062748853
296792,gossipcop-5170578278
296816,gossipcop-5560007101
296856,gossipcop-638030695
296870,gossipcop-8141299387
296878,gossipcop-3181181360
296889,gossipcop-7697671735
296898,gossipcop-8156516597
296937,gossipcop-8497150446
296965,gossipcop-4995375788
296970,gossipcop-2793849567
296978,gossipcop-8367687233
297001,gossipcop-3612883910
297048,gossipcop-2012367566
297109,gossipcop-1410900558
297156,gossipcop-5543072612
297171,gossipcop-2715725198
297192,gossipcop-951956357
297202,gossipcop-6469861699
297218,gossipcop-3316099372
297323,gossipcop-6466553992
297326,gossipcop-1414621205
297332,gossipcop-4609401231
297351,gossipcop-6926260327
297359,gossipcop-6505855553
297417,gossipcop-9210923660
297593,gossipcop-2409092017
297634,gossipcop-8001222416
297650,gossipcop-6057351604
297661,gossipcop-8249025638
297733,gossipcop-1475623156
297742,gossipcop-6943935110
297775,gossipcop-6973925657
297781,gossipcop-8329990493
297832,gossipcop-6732122284
297895,gossipcop-6586535235
297907,gossipcop-8131275727
297918,gossipcop-4446867115
298062,gossipcop-1595769865
298072,gossipcop-1240952671
298078,gossipcop-9852868069
298095,gossipcop-5663764889
298107,gossipcop-6993299340
298119,gossipcop-1398125520
298137,gossipcop-8352116249
298280,gossipcop-6648190566
298423,gossipcop-9275483673
298458,gossipcop-9180203998
298635,gossipcop-6588325659
298652,gossipcop-1537867221
298663,gossipcop-8192653419
298672,gossipcop-6757528747
298707,gossipcop-645995617
298765,gossipcop-6143577855
298775,gossipcop-4398953204
298814,gossipcop-8117477556
298827,gossipcop-2516712786
298872,gossipcop-3873776486
298991,gossipcop-9555947062
299097,gossipcop-2394847363
299111,gossipcop-5144862894
299137,gossipcop-1536008610
299150,gossipcop-1212267256
299172,gossipcop-6524879158
299336,gossipcop-6975529775
299366,gossipcop-9621883806
299373,gossipcop-8664993362
299395,gossipcop-5985910918
299476,gossipcop-2341104097
299532,gossipcop-1901912137
299549,gossipcop-2599271422
299558,gossipcop-6495983081
299571,gossipcop-6675497544
299598,gossipcop-1908732473
299664,gossipcop-6681393212
299703,gossipcop-8342414455
299707,gossipcop-5588058407
299876,gossipcop-6944016279
299887,gossipcop-299946083
299904,gossipcop-8343609291
299910,gossipcop-3735582259
299915,gossipcop-5553783424
299932,gossipcop-1107520962
300065,gossipcop-8177799668
300231,gossipcop-3419952443
300261,gossipcop-8556784849
300285,gossipcop-2241809477
300290,gossipcop-8935271907
300398,gossipcop-9077631034
300429,gossipcop-8639851395
300447,gossipcop-4164504947
300455,gossipcop-9632038131
300463,gossipcop-3177810302
300480,gossipcop-8423057498
300491,gossipcop-1497308886
300523,gossipcop-3066576739
300587,gossipcop-1816984525
300597,gossipcop-2723724780
300623,gossipcop-2892576573
300681,gossipcop-5828309336
300688,gossipcop-4363700284
300692,gossipcop-9810012848
300713,gossipcop-4722031516
300763,gossipcop-6045778417
300774,gossipcop-9251754528
300810,gossipcop-3055148877
300819,gossipcop-8425399267
300843,gossipcop-647158817
300862,gossipcop-3393009926
300877,gossipcop-2365987922
300986,gossipcop-6337179591
301035,gossipcop-2326214787
301077,gossipcop-6159229395
301083,gossipcop-2840118415
301161,gossipcop-8470956010
301167,gossipcop-1601939859
301192,gossipcop-9527038401
301210,gossipcop-5280849149
301215,gossipcop-2841919245
301233,gossipcop-9034651049
301245,gossipcop-5756911495
301257,gossipcop-6177735072
301279,gossipcop-275670342
301309,gossipcop-4826532331
301361,gossipcop-1761345281
301372,gossipcop-8499826036
301385,gossipcop-3044409396
301432,gossipcop-9976380247
301449,gossipcop-42820666
301462,gossipcop-8455047747
301479,gossipcop-6689555762
301553,gossipcop-8664298438
301561,gossipcop-7724686547
301687,gossipcop-6227263697
301811,gossipcop-3800163388
301879,gossipcop-6574515067
302014,gossipcop-3349415808
302019,gossipcop-695280340
302041,gossipcop-3105835906
302048,gossipcop-5389144623
302061,gossipcop-3118119197
302090,gossipcop-6629425265
302214,gossipcop-9692974219
302315,gossipcop-9454452528
302325,gossipcop-3554906009
302339,gossipcop-7714440879
302414,gossipcop-2499994250
302420,gossipcop-1999047183
302437,gossipcop-9067064195
302450,gossipcop-8741087043
302564,gossipcop-4640454421
302581,gossipcop-5475672941
302592,gossipcop-1714394663
302599,gossipcop-8621073505
302624,gossipcop-656513706
302653,gossipcop-6427629621
302691,gossipcop-6345913771
302808,gossipcop-665381871
302835,gossipcop-4117140885
302868,gossipcop-5883886565
302876,gossipcop-9115903463
302898,gossipcop-8704950132
302931,gossipcop-5182985830
302947,gossipcop-2799311243
302957,gossipcop-4974227520
302960,gossipcop-2267083763
302979,gossipcop-5728083464
303005,gossipcop-2485085069
303037,gossipcop-6523629288
303044,gossipcop-6441385292
303051,gossipcop-6239092761
303082,gossipcop-7194230125
303100,gossipcop-9109637963
303165,gossipcop-3260782116
303261,gossipcop-9721947560
303274,gossipcop-2320729409
303321,gossipcop-4567612086
303397,gossipcop-3507938806
303418,gossipcop-3503815402
303429,gossipcop-1773639736
303524,gossipcop-6836457641
303534,gossipcop-7715273570
303544,gossipcop-7135588988
303611,gossipcop-1361315567
303628,gossipcop-4214543640
303647,gossipcop-3316804883
303780,gossipcop-2246616187
303808,gossipcop-7242428900
303864,gossipcop-1695932627
303909,gossipcop-431069813
304060,gossipcop-5722368574
304069,gossipcop-8386188284
304077,gossipcop-2408301637
304085,gossipcop-2940159199
304109,gossipcop-7313994513
304153,gossipcop-6857305707
304162,gossipcop-5993488783
304313,gossipcop-8530020915
304337,gossipcop-2586454156
304351,gossipcop-4845459298
304362,gossipcop-166090243
304370,gossipcop-1612788737
304444,gossipcop-5273927563
304454,gossipcop-6947177681
304497,gossipcop-5645850485
304569,gossipcop-4773027628
304646,gossipcop-6250524442
304742,gossipcop-4694472818
304757,gossipcop-5346527320
304775,gossipcop-1075873295
304858,gossipcop-1711006420
304911,gossipcop-8397403501
304932,gossipcop-162455960
304943,gossipcop-7509856760
304958,gossipcop-1470939687
305140,gossipcop-9993987206
305176,gossipcop-1920823190
305200,gossipcop-8485688306
305283,gossipcop-9347053063
305311,gossipcop-3058427907
305318,gossipcop-6378885694
305323,gossipcop-9882673156
305340,gossipcop-2121835149
305436,gossipcop-5145417935
305442,gossipcop-8089926383
305452,gossipcop-6598316141
305476,gossipcop-9847720386
305531,gossipcop-9368089122
305545,gossipcop-6283185000
305612,gossipcop-4896151717
305631,gossipcop-8230458539
305639,gossipcop-8754918117
305713,gossipcop-3707550600
305764,gossipcop-4867710974
305787,gossipcop-9164697123
305795,gossipcop-5494601224
305826,gossipcop-4229159426
305860,gossipcop-5233313461
305867,gossipcop-2629780527
305943,gossipcop-9492612180
306026,gossipcop-8586162031
306033,gossipcop-6639038281
306040,gossipcop-8941881759
306069,gossipcop-9981512950
306178,gossipcop-3938890500
306200,gossipcop-44069915
306212,gossipcop-9302133862
306223,gossipcop-4753941767
306314,gossipcop-9589202718
306357,gossipcop-2045311114
306390,gossipcop-4765574944
306519,gossipcop-8997245819
306534,gossipcop-3282186402
306538,gossipcop-9101223947
306629,gossipcop-6950860813
306747,gossipcop-5466197510
306805,gossipcop-4998029134
306885,gossipcop-3744192211
307011,gossipcop-8617484084
307153,gossipcop-3721985374
307163,gossipcop-2605079092
307168,gossipcop-8912016613
307173,gossipcop-3826226036
307253,gossipcop-109561633
307296,gossipcop-8181948121
307312,gossipcop-7808530362
307338,gossipcop-344385140
307348,gossipcop-6111365103
307468,gossipcop-2472082245
307509,gossipcop-7521452958
307635,gossipcop-4517507180
307647,gossipcop-1355803177
307665,gossipcop-3647100996
307688,gossipcop-9216826007
307697,gossipcop-5657318506
307717,gossipcop-9362271023
307758,gossipcop-5411760543
307761,gossipcop-5660956780
307767,gossipcop-4869757856
307793,gossipcop-2055017380
307807,gossipcop-2981124886
307815,gossipcop-1500346265
307851,gossipcop-4394939976
308000,gossipcop-8892524070
308032,gossipcop-5760931012
308083,gossipcop-4612345264
308092,gossipcop-8996311550
308120,gossipcop-9347617334
308240,gossipcop-1053975112
308254,gossipcop-3244395235
308274,gossipcop-6765565755
308297,gossipcop-746486081
308305,gossipcop-8330888256
308337,gossipcop-2875496174
308479,gossipcop-2868963763
308488,gossipcop-2637418294
308551,gossipcop-9331027077
308617,gossipcop-8554153078
308758,gossipcop-3368494433
308772,gossipcop-925089438
308885,gossipcop-6225895099
308950,gossipcop-9446264931
308972,gossipcop-9926365246
309000,gossipcop-6207797521
309063,gossipcop-2111229547
309086,gossipcop-6416005684
309091,gossipcop-5860144727
309214,gossipcop-2758817682
309230,gossipcop-3824818320
309385,gossipcop-7277038830
309396,gossipcop-5284144372
309432,gossipcop-3109398147
309443,gossipcop-178000221
309532,gossipcop-4968304342
309545,gossipcop-2731212717
309556,gossipcop-9978137790
309597,gossipcop-4803899832
309620,gossipcop-9569985999
309678,gossipcop-5194722022
309693,gossipcop-7162581143
309701,gossipcop-6360827804
309767,gossipcop-8015976496
309780,gossipcop-4209182367
309786,gossipcop-6953149122
309818,gossipcop-3371997813
309824,gossipcop-6615909910
309832,gossipcop-9564340701
310020,gossipcop-5422473729
310035,gossipcop-1693552039
310077,gossipcop-2384909612
310092,gossipcop-9905143937
310133,gossipcop-2137782347
310150,gossipcop-6605624682
310154,gossipcop-6641270518
310181,gossipcop-4372521204
310197,gossipcop-5119405298
310202,gossipcop-3107769326
310207,gossipcop-4596583214
310230,gossipcop-2937874357
310240,gossipcop-2552051738
310249,gossipcop-9782988141
310282,gossipcop-2169490620
310313,gossipcop-5834689978
310321,gossipcop-6252939830
310339,gossipcop-6399415850
310355,gossipcop-9619738313
310376,gossipcop-5772010660
310411,gossipcop-5977786433
310419,gossipcop-4107558238
310427,gossipcop-3289577556
310584,gossipcop-3564164651
310589,gossipcop-9915206962
310636,gossipcop-4453005562
310683,gossipcop-4346321309
310690,gossipcop-5289187251
310706,gossipcop-658317851
310722,gossipcop-3565235075
310757,gossipcop-606633573
310767,gossipcop-1000240645
310897,gossipcop-1236264724
310918,gossipcop-8982221760
310930,gossipcop-6035324631
310939,gossipcop-666458375
310949,gossipcop-7510699363
311017,gossipcop-1051401062
311036,gossipcop-1472949555
311089,gossipcop-1617999521
311119,gossipcop-3032166920
311134,gossipcop-1386564222
311143,gossipcop-7806518653
311151,gossipcop-5138065812
311177,gossipcop-4223068558
311202,gossipcop-9905067341
311226,gossipcop-649754454
311236,gossipcop-5772408630
311245,gossipcop-694592803
311296,gossipcop-1674483293
311312,gossipcop-7753730793
311322,gossipcop-9120330831
311329,gossipcop-4873075125
311342,gossipcop-2504208932
311351,gossipcop-3534951375
311371,gossipcop-3316766645
311409,gossipcop-1288551520
311454,gossipcop-2214871663
311462,gossipcop-942731695
311480,gossipcop-4616582371
311487,gossipcop-5865511589
311507,gossipcop-3526525384
311531,gossipcop-4899271749
311622,gossipcop-9717771437
311634,gossipcop-7876689717
311649,gossipcop-8230150549
311828,gossipcop-978960567
311939,gossipcop-9612053767
311951,gossipcop-9619192400
311971,gossipcop-3476230614
311988,gossipcop-5327470451
312039,gossipcop-84851611
312042,gossipcop-6522821514
312055,gossipcop-2518380754
312066,gossipcop-5333120249
312091,gossipcop-8750057439
312098,gossipcop-8554430402
312172,gossipcop-9439787307
